,error_code,cycle_time_s,spindle_speed_rpm,feed_rate_mm_min,axis_position_x_mm,spindle_temperature_c,vibration_mm_s,servo_motor_load_pct,power_consumption_kw,coolant_flow_l_min,coolant_pressure_bar,lubrication_level_pct,ambient_humidity_pct,ambient_dust_ug_m3,machine_status,production_count
2025-09-16 12:47:00,2034,0.0,0,0.0,416.191,83.4,5.804,0.816,1.997,0.0,0.0,95.586,62.433,16.195,Fault,115
2025-09-16 12:48:00,4500,0.0,0,0.0,416.191,83.2,4.461,1.607,1.01,0.0,0.0,95.584,59.33,16.762,Fault,115
2025-09-16 12:49:00,2034,0.0,0,0.0,416.191,83.0,3.793,1.808,1.53,0.0,0.0,95.582,61.456,16.618,Fault,115
2025-09-16 12:50:00,5012,0.0,0,0.0,416.191,82.8,3.9,0.796,1.31,0.0,0.0,95.58,61.477,14.022,Fault,115
2025-09-16 12:51:00,2034,0.0,0,0.0,416.191,82.6,4.664,1.505,1.765,0.0,0.0,95.578,56.572,13.909,Fault,115
2025-09-16 12:52:00,5012,0.0,0,0.0,416.191,82.4,4.471,0.796,1.575,0.0,0.0,95.576,61.561,15.66,Fault,115
2025-09-16 12:53:00,1001,0.0,0,0.0,416.191,82.2,4.789,0.833,1.466,0.0,0.0,95.574,61.295,14.821,Fault,115
2025-09-16 12:54:00,1001,0.0,0,0.0,416.191,82.0,5.273,0.022,1.98,0.0,0.0,95.572,60.381,16.178,Fault,115
2025-09-16 12:55:00,2034,0.0,0,0.0,416.191,81.8,5.467,1.278,1.266,0.0,0.0,95.57,59.457,15.868,Fault,115
2025-09-16 12:56:00,1001,0.0,0,0.0,416.191,81.6,3.02,1.656,1.717,0.0,0.0,95.568,60.008,15.942,Fault,115
2025-09-16 12:57:00,5012,0.0,0,0.0,416.191,81.4,4.484,1.288,1.768,0.0,0.0,95.566,56.141,13.936,Fault,115
2025-09-16 12:58:00,1001,0.0,0,0.0,416.191,81.2,3.774,0.387,1.701,0.0,0.0,95.564,57.354,14.067,Fault,115
2025-09-16 12:59:00,1001,0.0,0,0.0,416.191,81.0,3.088,1.789,1.959,0.0,0.0,95.562,61.876,15.512,Fault,115
2025-09-16 13:00:00,5012,0.0,0,0.0,416.191,80.8,4.785,1.809,1.63,0.0,0.0,95.56,56.876,13.154,Fault,115
2025-09-16 13:01:00,1001,0.0,0,0.0,416.191,80.6,5.318,1.307,1.534,0.0,0.0,95.558,58.604,15.382,Fault,115
2025-09-16 13:02:00,5012,0.0,0,0.0,416.191,80.4,5.285,1.321,1.193,0.0,0.0,95.556,61.104,15.323,Fault,115
2025-09-16 13:03:00,5012,0.0,0,0.0,416.191,80.2,5.832,0.588,1.364,0.0,0.0,95.554,53.548,14.942,Fault,115
2025-09-16 13:04:00,5012,0.0,0,0.0,416.191,80.0,3.712,1.356,1.971,0.0,0.0,95.552,57.992,16.518,Fault,115
2025-09-16 13:05:00,4500,0.0,0,0.0,416.191,79.8,4.075,0.921,1.53,0.0,0.0,95.55,58.365,15.361,Fault,115
2025-09-16 13:06:00,4500,0.0,0,0.0,416.191,79.6,3.374,0.219,1.338,0.0,0.0,95.548,53.791,16.287,Fault,115
2025-09-16 13:07:00,2034,0.0,0,0.0,416.191,79.4,4.871,1.58,1.645,0.0,0.0,95.546,56.714,15.091,Fault,115
2025-09-16 13:08:00,1001,0.0,0,0.0,416.191,79.2,4.391,0.755,1.232,0.0,0.0,95.544,55.345,14.248,Fault,115
2025-09-16 13:09:00,1001,0.0,0,0.0,416.191,79.0,4.974,0.848,1.346,0.0,0.0,95.542,54.787,15.346,Fault,115
2025-09-16 13:10:00,0,0.0,4795,561.459,425.549,79.274,0.699,34.708,13.618,14.492,3.407,95.54,61.645,15.556,Running,115
2025-09-16 13:11:00,0,0.0,4557,411.154,432.401,79.59,1.525,43.244,13.106,13.3,2.44,95.538,58.408,14.29,Running,115
2025-09-16 13:12:00,0,0.0,4646,478.516,440.376,79.893,0.931,40.676,12.975,16.347,3.654,95.536,56.774,12.982,Running,115
2025-09-16 13:13:00,0,0.0,4930,418.867,447.358,80.202,0.524,41.85,12.772,19.236,2.665,95.534,54.581,15.544,Running,115
2025-09-16 13:14:00,0,0.0,4295,556.901,456.639,80.526,1.447,44.768,13.45,19.003,2.264,95.532,57.205,17.049,Running,115
2025-09-16 13:15:00,0,0.0,4018,589.18,466.459,80.754,1.305,25.538,12.964,12.822,3.179,95.53,55.937,14.601,Running,115
2025-09-16 13:16:00,0,0.0,4090,593.886,476.357,81.015,0.595,32.203,12.403,16.394,2.126,95.528,59.222,15.009,Running,115
2025-09-16 13:17:00,0,0.0,4286,551.352,485.546,81.286,1.465,34.295,12.96,11.138,3.688,95.526,59.672,15.608,Running,115
2025-09-16 13:18:00,0,0.0,4796,582.615,495.256,81.524,0.897,27.512,13.669,14.723,2.377,95.524,58.938,14.745,Running,115
2025-09-16 13:19:00,0,561.566,3656,440.536,2.599,81.818,1.119,38.827,13.121,12.464,2.806,95.522,56.365,14.641,Running,116
2025-09-16 13:20:00,0,0.0,4818,556.96,11.881,82.135,1.008,43.293,12.878,15.149,2.865,95.52,58.691,17.337,Running,116
2025-09-16 13:21:00,0,0.0,4642,557.578,21.174,82.356,0.672,24.276,13.047,11.178,2.326,95.518,56.864,15.673,Running,116
2025-09-16 13:22:00,0,0.0,3502,565.245,30.595,82.663,0.68,41.345,11.856,10.054,2.137,95.516,55.595,14.083,Running,116
2025-09-16 13:23:00,0,0.0,3831,473.301,38.483,82.934,0.792,34.352,12.098,12.412,3.876,95.514,53.16,14.676,Running,116
2025-09-16 13:24:00,0,0.0,4087,490.438,46.657,83.181,1.072,29.318,12.561,12.635,3.043,95.512,58.035,16.692,Running,116
2025-09-16 13:25:00,0,0.0,4766,440.971,54.007,83.497,1.301,43.211,12.933,14.518,2.086,95.51,57.034,14.191,Running,116
2025-09-16 13:26:00,0,0.0,3887,444.06,61.408,83.748,1.54,30.257,12.844,15.628,3.762,95.508,55.404,15.403,Running,116
2025-09-16 13:27:00,0,0.0,3745,458.601,69.051,84.05,0.876,40.264,13.869,19.805,3.257,95.506,53.903,14.228,Running,116
2025-09-16 13:28:00,0,0.0,4816,411.364,75.907,84.351,0.456,40.178,14.0,14.016,2.898,95.504,54.592,14.223,Running,116
2025-09-16 13:29:00,0,630.592,4770,543.363,84.963,84.668,1.314,43.485,14.182,10.56,3.079,95.502,53.948,17.738,Running,117
2025-09-16 13:30:00,0,0.0,3966,463.944,92.696,84.964,0.817,39.209,12.611,14.468,3.577,95.5,57.0,14.786,Running,117
2025-09-16 13:31:00,0,0.0,3511,450.182,100.199,85.0,0.887,36.213,12.943,12.595,2.463,95.498,54.745,15.266,Running,117
2025-09-16 13:32:00,0,0.0,4823,436.33,107.471,85.0,0.905,31.924,13.736,14.315,3.295,95.496,57.128,16.002,Running,117
2025-09-16 13:33:00,0,0.0,3842,546.143,116.573,85.0,1.257,29.262,12.603,19.319,3.446,95.494,57.548,14.211,Running,117
2025-09-16 13:34:00,0,0.0,4741,559.345,125.896,85.0,0.802,41.418,13.578,15.275,3.423,95.492,57.1,14.511,Running,117
2025-09-16 13:35:00,0,0.0,4143,556.799,135.176,85.0,0.685,30.286,13.11,19.372,3.019,95.49,56.067,14.185,Running,117
2025-09-16 13:36:00,0,0.0,4927,443.455,142.567,85.0,0.942,35.196,13.477,11.843,2.149,95.488,57.713,14.4,Running,117
2025-09-16 13:37:00,0,0.0,3937,437.554,149.859,85.0,0.831,30.407,12.46,11.193,3.745,95.486,51.641,15.481,Running,117
2025-09-16 13:38:00,0,0.0,4130,488.334,157.998,85.0,0.54,35.499,13.343,14.672,2.425,95.484,53.673,16.003,Running,117
2025-09-16 13:39:00,0,593.733,4487,451.524,165.524,85.0,0.963,39.495,12.83,17.577,2.583,95.482,55.998,14.725,Running,118
2025-09-16 13:40:00,0,0.0,4407,535.139,174.443,85.0,1.145,33.472,12.831,11.537,2.809,95.48,55.698,15.838,Running,118
2025-09-16 13:41:00,0,0.0,4380,453.364,181.999,85.0,0.403,29.132,12.109,15.107,2.309,95.478,55.251,15.178,Running,118
2025-09-16 13:42:00,0,0.0,4509,422.206,189.035,85.0,0.581,28.928,13.033,18.447,3.023,95.476,55.651,14.202,Running,118
2025-09-16 13:43:00,0,0.0,3924,514.299,197.607,85.0,0.872,41.211,13.578,15.916,2.948,95.474,53.152,15.35,Running,118
2025-09-16 13:44:00,0,0.0,4209,483.357,205.663,85.0,1.441,28.41,13.204,11.644,2.255,95.472,60.217,15.324,Running,118
2025-09-16 13:45:00,0,0.0,4347,466.486,213.438,85.0,1.106,31.304,12.716,10.791,2.414,95.47,58.139,16.363,Running,118
2025-09-16 13:46:00,0,0.0,4161,411.788,220.301,85.0,1.52,43.199,14.196,17.145,2.142,95.468,59.037,14.083,Running,118
2025-09-16 13:47:00,0,0.0,4346,480.767,228.314,85.0,1.03,39.672,13.423,16.657,3.914,95.466,56.878,15.849,Running,118
2025-09-16 13:48:00,0,0.0,3641,410.98,235.163,85.0,1.403,40.301,12.067,13.497,3.068,95.464,58.229,15.814,Running,118
2025-09-16 13:49:00,0,615.872,4337,462.619,242.874,85.0,0.612,28.257,14.281,18.914,2.458,95.462,53.825,15.143,Running,119
2025-09-16 13:50:00,0,0.0,4731,405.283,249.628,85.0,1.247,42.417,13.775,17.041,3.959,95.46,57.46,14.568,Running,119
2025-09-16 13:51:00,0,0.0,4188,568.982,259.111,85.0,1.286,34.912,12.908,16.359,3.246,95.458,53.232,14.438,Running,119
2025-09-16 13:52:00,0,0.0,4477,450.554,266.621,85.0,0.797,42.489,14.086,11.826,3.337,95.456,58.645,14.246,Running,119
2025-09-16 13:53:00,0,0.0,4804,535.666,275.548,85.0,0.983,41.034,12.933,14.32,3.933,95.454,55.319,14.589,Running,119
2025-09-16 13:54:00,0,0.0,3820,585.878,285.313,85.0,0.845,26.933,12.217,11.157,2.535,95.452,53.998,15.281,Running,119
2025-09-16 13:55:00,0,0.0,4422,430.288,292.484,85.0,0.682,35.44,12.284,11.127,2.262,95.45,57.204,16.729,Running,119
2025-09-16 13:56:00,0,0.0,4109,470.27,300.322,85.0,0.631,42.472,13.148,19.86,2.323,95.448,55.479,13.437,Running,119
2025-09-16 13:57:00,0,0.0,4496,488.743,308.468,85.0,1.285,39.684,12.827,19.259,3.916,95.446,58.618,12.996,Running,119
2025-09-16 13:58:00,0,0.0,3892,472.602,316.345,85.0,1.028,39.011,12.184,16.508,3.792,95.444,49.367,13.465,Running,119
2025-09-16 13:59:00,0,572.86,4614,565.895,325.776,85.0,0.65,30.075,13.595,10.86,3.466,95.442,56.671,16.819,Running,120
2025-09-16 14:00:00,0,0.0,4765,406.133,332.545,85.0,0.661,27.558,14.045,15.147,3.288,95.44,52.356,16.141,Running,120
2025-09-16 14:01:00,0,0.0,4422,449.241,340.033,85.0,1.359,38.148,12.339,19.237,2.264,95.438,55.172,16.76,Running,120
2025-09-16 14:02:00,0,0.0,3533,433.005,347.249,85.0,1.135,42.223,11.714,13.531,2.892,95.436,52.273,15.448,Running,120
2025-09-16 14:03:00,0,0.0,3577,460.141,354.918,85.0,1.294,33.454,12.036,13.082,2.129,95.434,55.02,14.729,Running,120
2025-09-16 14:04:00,0,0.0,3808,514.6,363.495,85.0,0.793,32.193,12.309,17.328,2.364,95.432,51.105,14.815,Running,120
2025-09-16 14:05:00,0,0.0,4160,413.129,370.38,85.0,0.819,38.142,13.276,17.331,2.057,95.43,53.903,14.3,Running,120
2025-09-16 14:06:00,0,0.0,4791,537.649,379.341,85.0,1.357,31.485,12.92,18.577,3.57,95.428,51.212,13.571,Running,120
2025-09-16 14:07:00,0,0.0,3746,552.468,388.549,85.0,0.835,29.085,12.766,17.549,3.105,95.426,51.058,15.458,Running,120
2025-09-16 14:08:00,0,0.0,3726,598.495,398.524,85.0,1.302,32.928,12.524,16.937,2.358,95.424,56.039,14.124,Running,120
2025-09-16 14:09:00,0,603.099,4313,416.147,405.46,85.0,0.977,44.069,14.09,19.87,3.531,95.422,51.364,16.597,Running,121
2025-09-16 14:10:00,0,0.0,3617,423.562,412.519,85.0,0.633,32.132,11.704,18.823,3.827,95.42,51.763,17.32,Running,121
2025-09-16 14:11:00,0,0.0,4322,538.155,421.488,85.0,0.862,31.145,13.444,19.787,2.937,95.418,54.618,16.619,Running,121
2025-09-16 14:12:00,0,0.0,4904,496.915,429.77,85.0,0.594,29.543,13.428,19.987,3.851,95.416,55.919,14.7,Running,121
2025-09-16 14:13:00,0,0.0,4102,582.571,439.48,85.0,0.617,44.992,12.472,19.263,3.884,95.414,52.667,16.028,Running,121
2025-09-16 14:14:00,0,0.0,4453,513.033,448.03,85.0,0.79,39.221,13.821,15.652,3.334,95.412,50.783,16.182,Running,121
2025-09-16 14:15:00,0,0.0,4727,417.563,454.99,85.0,0.818,33.412,13.145,18.181,3.412,95.41,50.558,15.908,Running,121
2025-09-16 14:16:00,0,0.0,3677,508.54,463.465,85.0,0.995,24.413,11.821,17.499,3.436,95.408,52.548,15.917,Running,121
2025-09-16 14:17:00,0,0.0,3822,420.752,470.478,85.0,0.778,33.469,13.276,19.029,3.299,95.406,52.695,16.08,Running,121
2025-09-16 14:18:00,0,0.0,4317,597.75,480.44,85.0,0.853,45.438,13.057,19.975,2.902,95.404,51.357,14.713,Running,121
2025-09-16 14:19:00,0,608.807,4493,530.899,489.289,85.0,0.598,35.108,13.624,11.703,3.918,95.402,51.853,15.912,Running,122
2025-09-16 14:20:00,0,0.0,4633,445.721,496.717,85.0,0.698,30.125,12.936,10.298,3.57,95.4,54.881,14.992,Running,122
2025-09-16 14:21:00,0,0.0,4600,535.086,5.636,85.0,0.514,36.826,13.757,16.304,2.949,95.398,50.921,14.412,Running,122
2025-09-16 14:22:00,0,0.0,4275,582.252,15.34,85.0,1.51,26.45,13.593,13.508,2.178,95.396,48.416,13.267,Running,122
2025-09-16 14:23:00,0,0.0,4309,590.93,25.189,85.0,0.664,38.698,13.482,11.423,3.328,95.394,55.212,15.377,Running,122
2025-09-16 14:24:00,0,0.0,3620,580.2,34.859,85.0,0.745,25.386,12.33,15.954,2.902,95.392,53.349,16.098,Running,122
2025-09-16 14:25:00,0,0.0,4439,485.506,42.95,85.0,1.268,32.574,12.862,16.306,2.598,95.39,55.435,13.35,Running,122
2025-09-16 14:26:00,0,0.0,4846,443.16,50.336,85.0,1.442,29.452,12.322,14.44,3.225,95.388,54.658,13.515,Running,122
2025-09-16 14:27:00,0,0.0,4358,497.366,58.626,85.0,1.351,36.755,12.224,18.458,3.988,95.386,54.665,15.112,Running,122
2025-09-16 14:28:00,0,0.0,4977,544.087,67.694,85.0,0.567,34.921,13.194,19.294,3.057,95.384,48.386,15.326,Running,122
2025-09-16 14:29:00,0,608.128,4566,599.857,77.692,85.0,1.511,27.804,12.302,18.982,3.568,95.382,47.665,13.823,Running,123
2025-09-16 14:30:00,0,0.0,4724,578.451,87.332,85.0,0.785,21.85,13.136,13.135,3.195,95.38,54.027,15.535,Running,123
2025-09-16 14:31:00,0,0.0,3516,453.796,94.896,85.0,0.553,44.936,13.525,14.342,2.793,95.378,52.576,15.115,Running,123
2025-09-16 14:32:00,0,0.0,3978,505.263,103.317,85.0,1.243,42.663,12.604,11.49,2.659,95.376,53.81,16.907,Running,123
2025-09-16 14:33:00,0,0.0,4197,450.226,110.82,85.0,0.822,40.597,12.651,18.015,2.633,95.374,52.443,15.077,Running,123
2025-09-16 14:34:00,0,0.0,4955,428.817,117.967,85.0,0.943,33.844,13.965,15.063,2.484,95.372,53.373,17.045,Running,123
2025-09-16 14:35:00,0,0.0,3642,436.672,125.245,85.0,1.264,33.486,12.135,19.492,2.712,95.37,53.182,15.2,Running,123
2025-09-16 14:36:00,0,0.0,4375,472.325,133.117,85.0,1.299,32.162,12.207,11.833,2.052,95.368,51.649,16.288,Running,123
2025-09-16 14:37:00,0,0.0,4027,518.148,141.753,85.0,0.872,21.947,12.62,11.253,2.376,95.366,52.871,15.458,Running,123
2025-09-16 14:38:00,0,0.0,3737,476.312,149.692,85.0,1.221,31.979,11.656,11.963,3.256,95.364,52.429,13.651,Running,123
2025-09-16 14:39:00,0,601.849,3776,577.824,159.322,85.0,1.592,37.416,12.905,12.262,3.911,95.362,53.631,15.773,Running,124
2025-09-16 14:40:00,0,0.0,3947,580.791,169.002,85.0,1.071,32.303,12.351,17.482,2.252,95.36,50.162,13.407,Running,124
2025-09-16 14:41:00,0,0.0,4415,592.062,178.87,85.0,1.071,35.508,13.005,13.39,2.586,95.358,52.624,15.797,Running,124
2025-09-16 14:42:00,0,0.0,3767,599.216,188.857,85.0,1.004,30.763,12.295,18.102,3.715,95.356,55.157,16.787,Running,124
2025-09-16 14:43:00,0,0.0,4814,566.272,198.294,85.0,1.09,31.757,14.497,14.603,2.522,95.354,53.165,13.93,Running,124
2025-09-16 14:44:00,0,0.0,4735,488.393,206.434,85.0,1.036,36.881,12.769,17.064,2.271,95.352,49.959,13.413,Running,124
2025-09-16 14:45:00,0,0.0,4403,418.17,213.404,85.0,1.088,41.281,13.58,19.241,3.896,95.35,54.996,13.803,Running,124
2025-09-16 14:46:00,0,0.0,3910,433.005,220.621,85.0,0.743,30.503,12.143,13.846,3.907,95.348,54.603,14.926,Running,124
2025-09-16 14:47:00,0,0.0,4723,405.999,227.387,85.0,0.914,31.307,13.324,19.946,2.684,95.346,54.617,14.05,Running,124
2025-09-16 14:48:00,0,0.0,4955,413.559,234.28,85.0,1.173,38.204,14.809,14.82,3.661,95.344,50.832,14.323,Running,124
2025-09-16 14:49:00,0,599.57,3538,495.753,242.542,85.0,0.656,25.846,12.803,11.702,2.592,95.342,48.634,14.366,Running,125
2025-09-16 14:50:00,0,0.0,3876,430.115,249.711,85.0,1.428,38.262,12.37,15.538,3.373,95.34,49.961,14.719,Running,125
2025-09-16 14:51:00,0,0.0,4121,462.648,257.422,85.0,1.244,36.944,12.501,17.557,2.088,95.338,50.073,15.034,Running,125
2025-09-16 14:52:00,0,0.0,3894,584.533,267.164,85.0,0.712,24.409,12.934,17.356,2.393,95.336,50.428,15.872,Running,125
2025-09-16 14:53:00,0,0.0,3600,413.599,274.057,85.0,1.239,34.515,11.431,14.211,3.872,95.334,53.317,13.216,Running,125
2025-09-16 14:54:00,0,0.0,3558,407.65,280.852,85.0,0.997,29.921,11.838,12.145,3.543,95.332,53.866,14.905,Running,125
2025-09-16 14:55:00,0,0.0,4055,538.393,289.825,85.0,1.194,36.544,12.715,15.135,3.145,95.33,55.454,15.259,Running,125
2025-09-16 14:56:00,0,0.0,4012,593.14,299.71,85.0,1.293,37.043,13.329,14.459,3.332,95.328,50.58,13.87,Running,125
2025-09-16 14:57:00,0,0.0,4581,444.292,307.115,85.0,0.563,27.175,14.033,10.827,3.101,95.326,54.002,15.28,Running,125
2025-09-16 14:58:00,0,0.0,4846,432.184,314.318,85.0,0.51,35.098,14.424,14.235,3.272,95.324,50.432,13.103,Running,125
2025-09-16 14:59:00,0,589.918,4600,540.499,323.327,85.0,1.36,25.063,13.023,17.462,2.033,95.322,54.165,18.005,Running,126
2025-09-16 15:00:00,0,0.0,4793,498.322,331.632,85.0,1.214,36.543,14.366,13.444,2.907,95.32,46.805,14.577,Running,126
2025-09-16 15:01:00,0,0.0,4347,510.274,340.137,85.0,0.719,30.136,13.519,19.169,2.206,95.318,48.027,14.41,Running,126
2025-09-16 15:02:00,0,0.0,4123,496.611,348.413,85.0,1.115,38.28,13.002,16.965,2.193,95.316,50.226,16.901,Running,126
2025-09-16 15:03:00,0,0.0,4777,582.498,358.122,85.0,1.097,34.918,14.267,19.851,3.56,95.314,50.374,16.954,Running,126
2025-09-16 15:04:00,0,0.0,3863,471.843,365.986,85.0,1.424,32.861,12.388,15.686,3.946,95.312,48.389,13.893,Running,126
2025-09-16 15:05:00,0,0.0,4521,597.628,375.946,85.0,0.847,33.75,12.676,16.4,3.707,95.31,50.56,13.663,Running,126
2025-09-16 15:06:00,0,0.0,3562,509.654,384.44,85.0,1.011,38.962,12.177,12.767,3.508,95.308,50.97,16.016,Running,126
2025-09-16 15:07:00,0,0.0,4534,599.757,394.436,85.0,1.324,37.41,12.768,15.34,3.665,95.306,52.462,14.497,Running,126
2025-09-16 15:08:00,0,0.0,4099,555.741,403.699,85.0,0.845,26.145,12.086,19.922,3.729,95.304,47.749,16.623,Running,126
2025-09-16 15:09:00,0,587.155,4819,552.003,412.899,85.0,1.151,31.169,13.486,17.942,3.971,95.302,47.485,14.156,Running,127
2025-09-16 15:10:00,0,0.0,4645,526.316,421.671,85.0,0.988,45.608,14.086,14.055,3.952,95.3,49.108,15.337,Running,127
2025-09-16 15:11:00,0,0.0,4692,462.448,429.378,85.0,1.445,23.337,13.138,16.349,2.569,95.298,49.066,14.483,Running,127
2025-09-16 15:12:00,0,0.0,3916,565.328,438.8,85.0,0.939,24.082,12.332,11.76,2.711,95.296,52.521,15.603,Running,127
2025-09-16 15:13:00,0,0.0,4712,578.374,448.44,85.0,0.68,28.641,13.115,14.778,2.904,95.294,50.513,15.701,Running,127
2025-09-16 15:14:00,0,0.0,4618,524.069,457.174,85.0,0.865,27.723,12.453,19.09,3.179,95.292,50.723,15.957,Running,127
2025-09-16 15:15:00,0,0.0,4070,501.227,465.528,85.0,0.985,38.063,11.788,18.748,2.777,95.29,51.697,16.389,Running,127
2025-09-16 15:16:00,0,0.0,4159,428.176,472.664,85.0,0.657,27.953,13.116,14.906,2.396,95.288,50.271,12.631,Running,127
2025-09-16 15:17:00,0,0.0,4467,439.786,479.994,85.0,0.466,37.667,13.172,17.348,2.803,95.286,50.754,15.303,Running,127
2025-09-16 15:18:00,0,0.0,4178,479.601,487.988,85.0,0.938,42.35,13.684,18.105,2.094,95.284,52.805,14.238,Running,127
2025-09-16 15:19:00,0,592.098,4687,564.459,497.395,85.0,0.531,44.684,13.82,10.213,2.52,95.282,48.913,16.26,Running,128
2025-09-16 15:20:00,0,0.0,4700,517.408,6.019,85.0,0.954,31.654,13.212,12.51,3.982,95.28,49.925,15.497,Running,128
2025-09-16 15:21:00,0,0.0,4715,401.46,12.71,85.0,1.417,37.432,12.775,10.792,2.141,95.278,51.803,16.985,Running,128
2025-09-16 15:22:00,0,0.0,4610,454.269,20.281,85.0,0.524,38.376,12.651,12.626,2.402,95.276,51.65,14.738,Running,128
2025-09-16 15:23:00,0,0.0,4016,486.539,28.39,85.0,1.041,39.333,12.601,14.005,2.991,95.274,46.254,13.936,Running,128
2025-09-16 15:24:00,0,0.0,4385,439.204,35.71,85.0,0.416,30.944,13.235,14.798,2.54,95.272,46.66,15.715,Running,128
2025-09-16 15:25:00,0,0.0,4952,544.885,44.791,85.0,0.598,31.365,13.271,17.892,2.031,95.27,51.827,15.227,Running,128
2025-09-16 15:26:00,0,0.0,4971,401.803,51.488,85.0,1.018,28.673,13.879,14.312,2.389,95.268,48.281,13.947,Running,128
2025-09-16 15:27:00,0,0.0,4547,468.218,59.292,85.0,1.437,43.504,13.814,13.996,3.229,95.266,45.52,16.135,Running,128
2025-09-16 15:28:00,0,0.0,4457,580.536,68.967,85.0,0.781,25.448,13.201,10.125,2.554,95.264,51.07,13.818,Running,128
2025-09-16 15:29:00,0,635.189,4661,421.28,75.988,85.0,0.72,40.951,13.736,14.344,3.431,95.262,51.505,15.984,Running,129
2025-09-16 15:30:00,0,0.0,4525,437.516,83.28,85.0,0.312,38.178,13.511,15.701,3.107,95.26,47.587,14.662,Running,129
2025-09-16 15:31:00,0,0.0,4533,578.559,92.923,85.0,0.661,31.096,12.665,15.76,3.894,95.258,49.464,15.558,Running,129
2025-09-16 15:32:00,0,0.0,4802,538.035,101.89,85.0,1.275,28.55,13.001,15.217,3.32,95.256,50.665,15.773,Running,129
2025-09-16 15:33:00,0,0.0,4476,551.125,111.076,85.0,0.935,31.287,12.671,11.032,2.432,95.254,46.673,14.268,Running,129
2025-09-16 15:34:00,0,0.0,4830,472.651,118.953,85.0,0.655,41.309,13.616,12.786,2.031,95.252,50.145,14.472,Running,129
2025-09-16 15:35:00,0,0.0,3506,572.242,128.491,85.0,0.847,29.986,11.335,13.865,2.714,95.25,49.052,16.728,Running,129
2025-09-16 15:36:00,0,0.0,3760,509.894,136.989,85.0,0.594,31.959,12.835,13.817,3.847,95.248,48.329,15.375,Running,129
2025-09-16 15:37:00,0,0.0,4356,596.645,146.933,85.0,0.347,46.421,13.975,16.587,2.131,95.246,49.325,16.023,Running,129
2025-09-16 15:38:00,0,0.0,3585,493.642,155.16,85.0,1.554,33.232,12.861,10.498,3.114,95.244,57.359,16.465,Running,129
2025-09-16 15:39:00,0,607.006,4586,482.178,163.197,85.0,1.508,39.154,13.292,10.144,3.69,95.242,46.019,14.761,Running,130
2025-09-16 15:40:00,0,0.0,4581,544.525,172.272,85.0,0.632,37.425,13.764,15.784,2.382,95.24,50.087,15.868,Running,130
2025-09-16 15:41:00,0,0.0,4290,437.705,179.567,85.0,1.434,36.486,13.897,12.352,2.819,95.238,47.8,15.157,Running,130
2025-09-16 15:42:00,0,0.0,4091,589.718,189.396,85.0,0.535,42.022,12.699,19.499,2.2,95.236,54.013,16.639,Running,130
2025-09-16 15:43:00,0,0.0,3927,418.127,196.365,85.0,0.824,35.55,13.462,13.565,2.453,95.234,50.867,14.012,Running,130
2025-09-16 15:44:00,0,0.0,4410,500.225,204.702,85.0,0.799,40.766,12.64,14.829,2.606,95.232,49.883,15.868,Running,130
2025-09-16 15:45:00,0,0.0,4872,525.587,213.461,85.0,1.251,39.85,13.664,10.333,3.681,95.23,50.893,14.941,Running,130
2025-09-16 15:46:00,0,0.0,4603,589.643,223.289,85.0,0.801,28.788,13.219,16.119,2.318,95.228,49.515,16.012,Running,130
2025-09-16 15:47:00,0,0.0,4316,571.024,232.806,85.0,0.922,27.224,12.546,19.658,3.263,95.226,45.007,14.911,Running,130
2025-09-16 15:48:00,0,0.0,3785,425.083,239.891,85.0,0.861,43.878,12.786,16.68,3.578,95.224,48.122,14.324,Running,130
2025-09-16 15:49:00,0,586.762,4328,422.974,246.94,85.0,1.225,38.276,13.758,18.446,3.906,95.222,49.571,15.431,Running,131
2025-09-16 15:50:00,0,0.0,3695,471.331,254.796,85.0,0.803,40.862,12.522,19.606,3.702,95.22,51.483,16.036,Running,131
2025-09-16 15:51:00,0,0.0,4768,552.356,264.002,85.0,1.489,41.612,14.027,15.845,3.504,95.218,46.083,14.943,Running,131
2025-09-16 15:52:00,0,0.0,4775,483.872,272.066,85.0,1.431,30.362,13.613,15.701,2.795,95.216,48.023,14.316,Running,131
2025-09-16 15:53:00,0,0.0,4932,521.58,280.759,85.0,1.138,27.702,13.804,18.879,3.566,95.214,53.198,15.699,Running,131
2025-09-16 15:54:00,0,0.0,4326,456.422,288.366,85.0,1.113,31.485,12.552,13.86,3.582,95.212,53.146,16.926,Running,131
2025-09-16 15:55:00,0,0.0,4440,439.294,295.688,85.0,1.015,37.795,12.467,11.982,3.187,95.21,47.773,16.726,Running,131
2025-09-16 15:56:00,0,0.0,4983,407.821,302.485,85.0,0.765,29.761,13.909,16.079,2.579,95.208,49.763,14.957,Running,131
2025-09-16 15:57:00,0,0.0,4648,525.481,311.243,85.0,0.796,48.401,13.244,15.857,2.703,95.206,52.242,15.697,Running,131
2025-09-16 15:58:00,0,0.0,3539,519.753,319.905,85.0,1.085,41.886,11.417,13.553,3.272,95.204,49.218,14.665,Running,131
2025-09-16 15:59:00,0,614.101,4310,586.654,329.683,85.0,0.584,38.234,12.299,12.53,2.852,95.202,51.51,16.083,Running,132
2025-09-16 16:00:00,0,0.0,4595,464.327,337.422,85.0,1.207,40.508,12.754,18.58,2.398,95.2,47.134,14.88,Running,132
